client,round,percentage,count
client_169,55,tensor(0.0113),tensor(2897)
client_83,55,tensor(0.0078),tensor(2005)
client_66,55,tensor(0.0142),tensor(3643)
client_30,55,tensor(0.0184),tensor(4709)
client_100,55,tensor(0.0218),tensor(5598)
client_23,55,tensor(0.0240),tensor(6153)
client_144,55,tensor(0.0166),tensor(4245)
client_13,56,tensor(0.0097),tensor(2481)
client_152,56,tensor(0.0177),tensor(4534)
client_5,56,tensor(0.0181),tensor(4629)
client_104,56,tensor(0.0337),tensor(8653)
client_56,56,tensor(0.0088),tensor(2255)
client_113,56,tensor(0.0233),tensor(5963)
client_26,56,tensor(0.0318),tensor(8150)
client_116,56,tensor(0.0145),tensor(3728)
client_3,56,tensor(0.0113),tensor(2899)
client_23,56,tensor(0.0088),tensor(2261)
client_101,56,tensor(0.0239),tensor(6123)
client_92,56,tensor(0.0413),tensor(10585)
client_19,56,tensor(0.0101),tensor(2587)
client_104,57,tensor(0.0055),tensor(1404)
client_139,57,tensor(0.0099),tensor(2542)
client_52,57,tensor(0.0208),tensor(5331)
client_89,57,tensor(0.0171),tensor(4383)
client_157,57,tensor(0.0219),tensor(5606)
client_98,57,tensor(0.0087),tensor(2226)
client_99,57,tensor(0.0079),tensor(2022)
client_155,57,tensor(0.0194),tensor(4977)
client_134,57,tensor(0.0180),tensor(4617)
client_40,57,tensor(0.0209),tensor(5364)
client_88,57,tensor(0.0333),tensor(8528)
client_124,57,tensor(0.0236),tensor(6044)
client_92,57,tensor(0.0066),tensor(1697)
client_24,58,tensor(0.0208),tensor(5330)
client_121,58,tensor(0.0109),tensor(2802)
client_47,58,tensor(0.0252),tensor(6454)
client_95,58,tensor(0.0112),tensor(2870)
client_93,58,tensor(0.0180),tensor(4621)
client_6,58,tensor(0.0107),tensor(2749)
client_105,58,tensor(0.0113),tensor(2910)
client_66,58,tensor(0.0086),tensor(2199)
client_87,58,tensor(0.0158),tensor(4042)
client_22,58,tensor(0.0165),tensor(4238)
client_60,58,tensor(0.0524),tensor(13446)
client_64,58,tensor(0.0185),tensor(4756)
client_164,58,tensor(0.0100),tensor(2556)
client_163,59,tensor(0.0152),tensor(3885)
client_132,59,tensor(0.0643),tensor(16476)
client_29,59,tensor(0.0280),tensor(7170)
client_30,59,tensor(0.0072),tensor(1850)
client_59,59,tensor(0.0109),tensor(2802)
client_164,59,tensor(0.0074),tensor(1893)
client_156,59,tensor(0.0204),tensor(5219)
client_94,59,tensor(0.0099),tensor(2547)
client_55,59,tensor(0.0648),tensor(16611)
client_75,59,tensor(0.0397),tensor(10182)
client_142,59,tensor(0.0623),tensor(15984)
client_39,59,tensor(0.0117),tensor(3012)
client_148,59,tensor(0.0119),tensor(3044)
client_61,60,tensor(0.0107),tensor(2755)
client_22,60,tensor(0.0095),tensor(2429)
client_87,60,tensor(0.0091),tensor(2344)
client_107,60,tensor(0.0236),tensor(6054)
client_48,60,tensor(0.0198),tensor(5076)
client_51,60,tensor(0.0374),tensor(9597)
client_176,60,tensor(0.0139),tensor(3562)
client_89,60,tensor(0.0102),tensor(2626)
client_55,60,tensor(0.0074),tensor(1893)
client_10,60,tensor(0.0374),tensor(9600)
client_161,60,tensor(0.0224),tensor(5753)
client_139,60,tensor(0.0081),tensor(2069)
client_15,61,tensor(0.0141),tensor(3622)
client_48,61,tensor(0.0058),tensor(1483)
client_34,61,tensor(0.0246),tensor(6307)
client_82,61,tensor(0.0171),tensor(4397)
client_156,61,tensor(0.0090),tensor(2312)
client_129,61,tensor(0.0224),tensor(5740)
